"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"3220","Queens","2009","3","12","12","0","3","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","12","15","7","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","12","30","6","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","12","45","6","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","13","0","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","13","15","7","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","13","30","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","13","45","11","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","14","0","10","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","14","15","9","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","14","30","7","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","14","45","10","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","15","0","18","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","15","15","12","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","15","30","12","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","15","45","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","16","0","15","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","16","15","14","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","16","30","13","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","16","45","7","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","17","0","12","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","17","15","11","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","17","30","19","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","17","45","13","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","18","0","11","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","18","15","15","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","18","30","13","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","18","45","10","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","19","0","11","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","19","15","13","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","19","30","4","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","19","45","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","20","0","9","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","20","15","9","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","20","30","9","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","20","45","11","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","21","0","6","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","21","15","4","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","21","30","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","21","45","8","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","22","0","2","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","22","15","4","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","22","30","6","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","22","45","4","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","23","0","5","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","23","15","1","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","23","30","1","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","12","23","45","4","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","13","0","0","1","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","13","0","15","2","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","13","0","30","1","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"3220","Queens","2009","3","13","0","45","0","179041","POINT (1038149.6 202942.2)","E/B 77 ROAD @ 164 ST","162 ST","164 ST","EB"
"7755","Staten Island","2011","7","5","5","30","11","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","5","45","7","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","6","0","9","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","6","15","20","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","6","30","30","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","6","45","24","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","7","0","24","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","7","15","46","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","7","30","33","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","7","45","33","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","8","0","51","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","8","15","47","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","8","30","55","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","8","45","72","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","9","0","67","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","9","15","62","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","9","30","74","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","9","45","53","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","10","0","66","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","10","15","61","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","10","30","75","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","10","45","63","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","11","0","61","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","11","15","59","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","11","30","75","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","11","45","77","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","12","0","79","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","12","15","62","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","12","30","76","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","12","45","75","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","13","0","69","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","13","15","87","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","13","30","94","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","13","45","61","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","14","0","65","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","14","15","74","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","14","30","70","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","14","45","81","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","15","0","66","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","15","15","67","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","15","30","74","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","15","45","85","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","16","0","78","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","16","15","77","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","16","30","76","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","16","45","65","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","17","0","75","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","17","15","65","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","17","30","79","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","17","45","68","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","18","0","70","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","18","15","76","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","18","30","68","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","18","45","61","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","19","0","61","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","19","15","44","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","19","30","52","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","19","45","62","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","20","0","51","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","20","15","55","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","20","30","57","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","20","45","45","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","21","0","53","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","21","15","44","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","21","30","43","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","21","45","39","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","22","0","34","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","22","15","36","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","22","30","26","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","22","45","25","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","23","0","27","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","23","15","18","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","23","30","27","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","5","23","45","28","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","0","0","30","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","0","15","9","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","0","30","18","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","0","45","8","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","1","0","8","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","1","15","8","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","1","30","5","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","1","45","9","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","2","0","7","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","2","15","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","2","30","5","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","2","45","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","3","0","4","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","3","15","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","3","30","2","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","3","45","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","4","0","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","4","15","0","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","4","30","1","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","4","45","4","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","5","0","3","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","5","15","8","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","5","30","7","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","5","45","15","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","6","0","9","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","6","15","18","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","6","30","32","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","6","45","29","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","7","0","49","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","7","15","42","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"7755","Staten Island","2011","7","6","7","30","44","196658","POINT (929365.1 132146.6)","AMBOY RD","VERNON AV","WOODHULLE AV","EB"
"15296","Manhattan","2013","6","23","18","0","126","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","18","15","133","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","18","30","156","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","18","45","154","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","19","0","142","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","19","15","150","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","19","30","121","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","19","45","118","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","20","0","103","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","20","15","113","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","20","30","124","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","20","45","129","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","21","0","110","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","21","15","110","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","21","30","109","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","21","45","109","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","22","0","107","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","22","15","94","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","22","30","90","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","22","45","84","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","23","0","81","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","23","15","96","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","23","30","87","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","23","23","45","79","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","0","0","80","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","0","15","78","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","0","30","78","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","0","45","65","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","1","0","57","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","1","15","48","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","1","30","50","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","1","45","68","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","2","0","54","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","2","15","54","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","2","30","44","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","2","45","49","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","3","0","47","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","3","15","37","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","3","30","34","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","3","45","36","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","4","0","60","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","4","15","54","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
"15296","Manhattan","2013","6","24","4","30","50","158725","POINT (998003.8 240509.5)","BROADWAY","W 145 ST","W 146 ST","SB"
